Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_1_grade_1,Prerequisite_2,Prerequisite_2_grade_2,Prerequisite_3,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
UG,University of South Australia,Adelaide,Secure e-Commerce,Business & Commerce & Finance & Accounting,,,AUD,Years,,,Yes,No,,,,,,,https://search.unisa.edu.au/s/redirect?collection=study-search&url=https%3A%2F%2Fstudy.unisa.edu.au%2Fcourses%2F013673&auth=EANFObkaizmLpfk5XEkDOQ&profile=_default&rank=1341&query=%21padrenull+%7CpeopleFacetUnitsOthers%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleStaff1%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleFacetCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpmpProgramsStudentType%3A%22%24%2B%2B+International+%24%2B%2B%22+%7CpeopleFacetResearchArea%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetProgramsCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetLevelStudy%3A%22%24%2B%2B+Undergraduate+%24%2B%2B%22+%7CpeopleFacetSchoolsDivision%3A%22%24%2B%2B+All+%24%2B%2B%22+%7Ctab%3A%22%24%2B%2B+Degrees+%26+Courses+%24%2B%2B%22,English,N,,,Australia,No,Yes,No,Yes,No,Course Alert: This course is no longer available for enrolment
UG,University of South Australia,Adelaide,Art and Design 1B,Creative Arts & Design & Music,,,AUD,Years,,,Yes,No,,,,,,,https://search.unisa.edu.au/s/redirect?collection=study-search&url=https%3A%2F%2Fstudy.unisa.edu.au%2Fcourses%2F012892&auth=CCzQFgouQwWk4VnMRvx6Xg&profile=_default&rank=1342&query=%21padrenull+%7CpeopleFacetUnitsOthers%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleStaff1%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleFacetCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpmpProgramsStudentType%3A%22%24%2B%2B+International+%24%2B%2B%22+%7CpeopleFacetResearchArea%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetProgramsCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetLevelStudy%3A%22%24%2B%2B+Undergraduate+%24%2B%2B%22+%7CpeopleFacetSchoolsDivision%3A%22%24%2B%2B+All+%24%2B%2B%22+%7Ctab%3A%22%24%2B%2B+Degrees+%26+Courses+%24%2B%2B%22,English,N,,,Australia,No,Yes,No,Yes,No,Course Alert: This course is no longer available for enrolment
UG,University of South Australia,Adelaide,Digital Devices and Systems,Computer Science & Information Technology,,,AUD,Years,,,Yes,No,,,,,,,https://search.unisa.edu.au/s/redirect?collection=study-search&url=https%3A%2F%2Fstudy.unisa.edu.au%2Fcourses%2F013370&auth=vzeWx8fWbYYs%2BqIsJRPaLQ&profile=_default&rank=1343&query=%21padrenull+%7CpeopleFacetUnitsOthers%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleStaff1%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleFacetCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpmpProgramsStudentType%3A%22%24%2B%2B+International+%24%2B%2B%22+%7CpeopleFacetResearchArea%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetProgramsCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetLevelStudy%3A%22%24%2B%2B+Undergraduate+%24%2B%2B%22+%7CpeopleFacetSchoolsDivision%3A%22%24%2B%2B+All+%24%2B%2B%22+%7Ctab%3A%22%24%2B%2B+Degrees+%26+Courses+%24%2B%2B%22,English,N,,,Australia,No,Yes,No,Yes,No,Course Alert: This course is no longer available for enrolment
UG,University of South Australia,Adelaide,Electronic Filters and Amplifiers,,,,AUD,Years,,,Yes,No,,,,,,,https://search.unisa.edu.au/s/redirect?collection=study-search&url=https%3A%2F%2Fstudy.unisa.edu.au%2Fcourses%2F013383&auth=EfzQ%2B6cQW9bQ5l2XQXkqpg&profile=_default&rank=1344&query=%21padrenull+%7CpeopleFacetUnitsOthers%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleStaff1%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleFacetCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpmpProgramsStudentType%3A%22%24%2B%2B+International+%24%2B%2B%22+%7CpeopleFacetResearchArea%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetProgramsCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetLevelStudy%3A%22%24%2B%2B+Undergraduate+%24%2B%2B%22+%7CpeopleFacetSchoolsDivision%3A%22%24%2B%2B+All+%24%2B%2B%22+%7Ctab%3A%22%24%2B%2B+Degrees+%26+Courses+%24%2B%2B%22,English,N,,,Australia,No,Yes,No,Yes,No,Course Alert: This course is no longer available for enrolment
UG,University of South Australia,Adelaide,Administrative Systems Management,Computer Science & Information Technology,,,AUD,Years,,,Yes,No,,,,,,,https://search.unisa.edu.au/s/redirect?collection=study-search&url=https%3A%2F%2Fstudy.unisa.edu.au%2Fcourses%2F006690&auth=XOlOt%2BD3Mxd3WImdYH47Dw&profile=_default&rank=1345&query=%21padrenull+%7CpeopleFacetUnitsOthers%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleStaff1%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleFacetCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpmpProgramsStudentType%3A%22%24%2B%2B+International+%24%2B%2B%22+%7CpeopleFacetResearchArea%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetProgramsCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetLevelStudy%3A%22%24%2B%2B+Undergraduate+%24%2B%2B%22+%7CpeopleFacetSchoolsDivision%3A%22%24%2B%2B+All+%24%2B%2B%22+%7Ctab%3A%22%24%2B%2B+Degrees+%26+Courses+%24%2B%2B%22,English,N,,,Australia,No,Yes,No,Yes,No,Course Alert: This course is no longer available for enrolment
UG,University of South Australia,Adelaide,Reflective Practice 2,Creative Arts & Design & Music,,,AUD,Years,,,Yes,No,,,,,,,https://search.unisa.edu.au/s/redirect?collection=study-search&url=https%3A%2F%2Fstudy.unisa.edu.au%2Fcourses%2F011756&auth=eV02rC7uCffYUfl6PZf4aA&profile=_default&rank=1346&query=%21padrenull+%7CpeopleFacetUnitsOthers%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleStaff1%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleFacetCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpmpProgramsStudentType%3A%22%24%2B%2B+International+%24%2B%2B%22+%7CpeopleFacetResearchArea%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetProgramsCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetLevelStudy%3A%22%24%2B%2B+Undergraduate+%24%2B%2B%22+%7CpeopleFacetSchoolsDivision%3A%22%24%2B%2B+All+%24%2B%2B%22+%7Ctab%3A%22%24%2B%2B+Degrees+%26+Courses+%24%2B%2B%22,English,N,,,Australia,No,Yes,No,Yes,No,Course Alert: This course is no longer available for enrolment
UG,University of South Australia,Adelaide,Approaches to Learning,Humanities and Social Science,,,AUD,Years,,,Yes,No,,,,,,,https://search.unisa.edu.au/s/redirect?collection=study-search&url=https%3A%2F%2Fstudy.unisa.edu.au%2Fcourses%2F100655&auth=vRwBobO77xoJvwv0XJ9XDA&profile=_default&rank=1347&query=%21padrenull+%7CpeopleFacetUnitsOthers%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleStaff1%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleFacetCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpmpProgramsStudentType%3A%22%24%2B%2B+International+%24%2B%2B%22+%7CpeopleFacetResearchArea%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetProgramsCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetLevelStudy%3A%22%24%2B%2B+Undergraduate+%24%2B%2B%22+%7CpeopleFacetSchoolsDivision%3A%22%24%2B%2B+All+%24%2B%2B%22+%7Ctab%3A%22%24%2B%2B+Degrees+%26+Courses+%24%2B%2B%22,English,N,,,Australia,No,Yes,No,Yes,No,Course Alert: This course is no longer available for enrolment
UG,University of South Australia,Adelaide,Nuclear Medicine Professional Practice 3,Engineering,,,AUD,Years,,,Yes,No,,,,,,,https://search.unisa.edu.au/s/redirect?collection=study-search&url=https%3A%2F%2Fstudy.unisa.edu.au%2Fcourses%2F101500&auth=GFu3MvrZNALFRgoE16UoLQ&profile=_default&rank=1348&query=%21padrenull+%7CpeopleFacetUnitsOthers%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleStaff1%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleFacetCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpmpProgramsStudentType%3A%22%24%2B%2B+International+%24%2B%2B%22+%7CpeopleFacetResearchArea%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetProgramsCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetLevelStudy%3A%22%24%2B%2B+Undergraduate+%24%2B%2B%22+%7CpeopleFacetSchoolsDivision%3A%22%24%2B%2B+All+%24%2B%2B%22+%7Ctab%3A%22%24%2B%2B+Degrees+%26+Courses+%24%2B%2B%22,English,N,,,Australia,No,Yes,No,Yes,No,Course Alert: This course is no longer available for enrolment
UG,University of South Australia,Adelaide,"Accounting, Decisions and Accountability",Computer Science & Information Technology,,,AUD,Years,,,Yes,No,,,,,,,https://search.unisa.edu.au/s/redirect?collection=study-search&url=https%3A%2F%2Fstudy.unisa.edu.au%2Fcourses%2F011951&auth=Jr%2F%2FnyTEsgbDn5BcUYmjRQ&profile=_default&rank=1349&query=%21padrenull+%7CpeopleFacetUnitsOthers%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleStaff1%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleFacetCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpmpProgramsStudentType%3A%22%24%2B%2B+International+%24%2B%2B%22+%7CpeopleFacetResearchArea%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetProgramsCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetLevelStudy%3A%22%24%2B%2B+Undergraduate+%24%2B%2B%22+%7CpeopleFacetSchoolsDivision%3A%22%24%2B%2B+All+%24%2B%2B%22+%7Ctab%3A%22%24%2B%2B+Degrees+%26+Courses+%24%2B%2B%22,English,N,,,Australia,No,Yes,No,Yes,No,Course Alert: This course is no longer available for enrolment
UG,University of South Australia,Adelaide,Multimedia Concepts,Mass Communication & Media,,,AUD,Years,,,Yes,No,,,,,,,https://search.unisa.edu.au/s/redirect?collection=study-search&url=https%3A%2F%2Fstudy.unisa.edu.au%2Fcourses%2F010893&auth=3g4YbAGuaVrK5xoPgtzmYQ&profile=_default&rank=1350&query=%21padrenull+%7CpeopleFacetUnitsOthers%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleStaff1%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpeopleFacetCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CpmpProgramsStudentType%3A%22%24%2B%2B+International+%24%2B%2B%22+%7CpeopleFacetResearchArea%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetProgramsCampus%3A%22%24%2B%2B+All+%24%2B%2B%22+%7CfacetLevelStudy%3A%22%24%2B%2B+Undergraduate+%24%2B%2B%22+%7CpeopleFacetSchoolsDivision%3A%22%24%2B%2B+All+%24%2B%2B%22+%7Ctab%3A%22%24%2B%2B+Degrees+%26+Courses+%24%2B%2B%22,English,N,,,Australia,No,Yes,No,Yes,No,Course Alert: This course is no longer available for enrolment
